,Profile,Stage Name,Full Name,Korean Name,K. Stage Name,Date of Birth,Group,Country,Second Country,Height,Weight,Birthplace,Other Group,Former Group,Gender,Position,Instagram,Twitter
878,Profile,Shuhua,Yeh Shuhua,예슈화,슈화,2000-01-06,(G)I-DLE,Taiwan,,161,45,,,,F,,,
879,,NC.A,Im Soeun,임소은,앤씨아,1996-10-07,UNI.T,South Korea,,0,0,Osan,,,F,,,
880,,Suji,Lee Suji,이수지,수지,1998-03-20,UNI.T,South Korea,,0,0,Busan,,The Ark,F,,,
881,,Yoonjo,Shin Yoonjo,신윤조,윤조,1992-12-14,UNI.T,South Korea,,0,0,Seoul,,Hello Venus,F,,,
882,,May,Jeong Chaeyoung,정채영,메이,2001-07-27,,South Korea,,0,0,,,NeonPunch,F,,,
883,,Terry,Han Dasom,한다솜,테리,1998-02-02,,South Korea,,0,0,,,NeonPunch,F,,,
884,,Seunghwan,Lee Seunghwan,이승환,승환,1994-12-10,Romeo,South Korea,,0,0,,,,M,,,
885,,Yunsung,Hwang Yunsung,황윤성,윤성,1996-03-19,Romeo,South Korea,,0,0,,,,M,,,
886,,Milo,Kim Minhak,김민학,마일로,1996-08-20,Romeo,South Korea,,0,0,,,,M,,,
887,,Minsung,Kim Minhwi,김민휘,민성,1996-12-24,Romeo,South Korea,,0,0,,,,M,,,
888,,Kyle,Ma Jaekyung,마재경,카일,1997-01-15,Romeo,South Korea,,0,0,,,,M,,,
889,,Hyunkyung,Kim Hyunjong,김현종,현경,1998-09-05,Romeo,South Korea,,0,0,,,,M,,,
890,,Kangmin,Noh Kangmin,노강민,강민,1999-09-05,Romeo,South Korea,,0,0,,,,M,,,
891,,Minji,Kim Minji,김민지,민지,2001-01-16,Busters,South Korea,,0,0,,,,F,,,
892,,Minjung,Cha Minjung,차민정,민정,2004-07-15,,South Korea,,0,0,,,Busters,F,,,
893,,Jisoo,Jung Jisoo,정지수,지수,2003-11-22,Busters,South Korea,,0,0,,,,F,,,
894,,Chaeyeon,Kim Chaeyeon,김채연,채연,2004-12-04,Busters,South Korea,,0,0,,,,F,,,
895,,Hyeongseo,Myeong Hyeongseo,명형서,형서,2001-06-25,Busters,South Korea,,0,0,,,,F,,,
896,,Eunjin,Moon Eunjin,문은진,은진,1998-11-05,Highteen,South Korea,,0,0,,,,F,,,
897,,Hyejoo,Park Hyunjoo,박현주,혜주,1999-01-12,Highteen,South Korea,,0,0,,,,F,,,
898,,Hyebin,Im Hyebin,임혜빈,혜빈,1999-11-10,Highteen,South Korea,,0,0,,,,F,,,
899,,Sea,Kim Sujeong,김수정,세아,1999-12-05,Highteen,South Korea,,0,0,,,,F,,,
900,,Yonghoon,Jin Yonghoon,진용훈,용훈,1994-08-17,Onewe,South Korea,,0,0,,,MAS,M,,,
901,,Harin,Ju Harin,주하린,주하린,1998-03-29,Onewe,South Korea,,0,0,,,MAS,M,,,
902,,Kanghyun,Kang Hyungu,강현구,강현,1998-11-24,Onewe,South Korea,,0,0,,,MAS,M,,,
903,,Dongmyeong,Son Dongmyeong,곤동명,동명,2000-01-20,Onewe,South Korea,,0,0,,,MAS,M,,,
904,,Cya,Lee Giwook,이기욱,키야,2000-01-24,Onewe,South Korea,,0,0,,,MAS,M,,,
905,,Ravn,Kim Yoongjo,김영조,레이븐,1995-09-02,Oneus,South Korea,,0,0,,,,M,,,
906,,Seoho,Lee Seoho,이서호,서호,1996-06-07,Oneus,South Korea,,0,0,,,,M,,,
907,,Leedo,Kim Geonhak,김건학,이도,1997-07-26,Oneus,South Korea,,0,0,,,,M,,,
908,,Keonhee,Lee Keonhee,김건희,건희,1998-06-27,Oneus,South Korea,,0,0,,,,M,,,
909,,Hwanwoong,Yeo Hwanwoong,여환웅,환웅,1998-08-26,Oneus,South Korea,,0,0,,,,M,,,
910,,Xion,Son Dongju,손동주,시온,2000-01-10,Oneus,South Korea,,0,0,,,,M,,,
911,,Hyunwook,Ji Hyunwook,지현욱,현욱,1998-07-01,D-CRUNCH,South Korea,,0,0,,,,M,,,
912,,Hyunho,Lee Hyunho,이현호,현호,1998-11-04,D-CRUNCH,South Korea,,0,0,,,,M,,,
913,,O.V,Kim Sanchan,김상찬,오뷔,1999-01-03,D-CRUNCH,South Korea,,0,0,,,,M,,,
914,,Hyunoh,Park Hyunoh,백현우,현우,1999-02-12,D-CRUNCH,South Korea,,0,0,,,,M,,,
915,,Hyunwoo,Baek Hyunwoo,박현오,현오,1999-03-19,D-CRUNCH,South Korea,,0,0,,,,M,,,
916,,Minhyuk,Kim Minhyuk,김민혁,민혁,1999-11-06,D-CRUNCH,South Korea,,0,0,,,,M,,,
917,,Chanyoung,Kim Chanyoung,김찬영,찬영,2000-11-20,D-CRUNCH,South Korea,,0,0,,,,M,,,
918,,Jeongseung,Park Jeongseung,박정승,정승,2002-05-20,D-CRUNCH,South Korea,,0,0,,,,M,,,
919,,Dylan,Park Yeonjae,박연재,딜란,2002-07-26,D-CRUNCH,South Korea,,0,0,,,,M,,,
920,,Miya,Miyauchi Haruka,미야우치 하루카,미야,1993-05-26,GWSN,Japan,,0,0,,,,F,,,
921,,Seokyoung,Kim Seokyung,김서경,서경,1999-04-16,GWSN,South Korea,,0,0,,,,F,,,
922,,Seoryoung,Lee Seoryung,이서령,서령,2000-01-26,GWSN,South Korea,,0,0,,,,F,,,
923,,Anne,Lee Seoyoung,이서영,앤,2000-10-17,GWSN,South Korea,,0,0,,,,F,,,
924,,Minju,Kang Minjoo,강민주,민주,2001-03-11,GWSN,South Korea,,0,0,,,,F,,,
925,,Soso,Wang Chingyi,왕징이,소소,2001-03-14,GWSN,Taiwan,,0,0,,,,F,,,
926,,Lena,Kang Rena,강레나,레나,2002-04-17,GWSN,South Korea,,0,0,,,,F,,,
927,,Saebom,Kim Saerok,김새록,새봄,1997-01-30,NATURE,South Korea,,0,0,,,,F,,,
928,,Aurora,Yang Lan,양안,오로라,1997-01-14,NATURE,China,,0,0,,,,F,,,
929,,Lu,Im Hayoung,임하영,루,1997-12-03,NATURE,South Korea,,0,0,,,,F,,,
930,,Chaebin,Choi Yoobin,최유빈,채빈,1999-07-28,NATURE,South Korea,,0,0,,,,F,,,
931,,Gaga,Li Jia Jia,리 지아 지아,가가,1999-09-01,,China,,0,0,,,NATURE,F,,,
932,,Haru,Abe Haruno,아베 하루노,하루,2000-02-21,NATURE,Japan,,0,0,,,,F,,,
933,,Uchae,Yu Hyejun,유혜준,유채,2002-05-07,NATURE,South Korea,,0,0,,,,F,,,
934,,Sunshine,Kim Minjung,김민정,선샤인,2002-06-20,NATURE,South Korea,,0,0,,,,F,,,
935,,Jisun,Hwang Jisun,황지선,지선,1989-10-17,S#aFLA,South Korea,,165,46,,,"Girl's Day, New F.O",F,,,
936,,Suhyeon,Kim Seunghyun,김승현,수현,1988-04-19,S#aFLA,South Korea,,0,0,,,1PS,F,,,
937,,Seulgi,Jeong Seulgi,정슬기,슬기,1990-05-12,S#aFLA,South Korea,,0,0,,,,F,,,
938,,Yujin,Jeong Yujin,정유진,유진,1989-10-23,S#aFLA,South Korea,,0,0,,,D-Unit,F,,,
939,Profile,Eunbi,Kwon Eunbi,권은비,은비,1995-09-27,IZ*ONE,South Korea,,0,0,Seoul,,,F,,,
940,Profile,Sakura,Miyawaki Sakura,미야와키 사쿠라,사쿠라,1998-03-19,IZ*ONE,Japan,,0,0,Kagoshima,,,F,,,
941,Profile,Hyewon,Kang Hyewon,강혜원,혜원,1999-07-05,IZ*ONE,South Korea,,0,0,Yangsan,,,F,,,
942,Profile,Yena,Choi Yena,최예나,예나,1999-09-29,IZ*ONE,South Korea,,0,0,Seoul,,,F,,,
943,Profile,Chaeyeon,Lee Chaeyeon,이채연,채연,2000-01-11,IZ*ONE,South Korea,,0,0,Yongin,,,F,,,
944,Profile,Chaewon,Kim Chaewon,김채원,채원,2000-08-01,IZ*ONE,South Korea,,0,0,Seoul,,,F,,,
945,Profile,Minjoo,Kim Minjoo,김민주,민주,2001-02-05,IZ*ONE,South Korea,,0,0,Seoul,,,F,,,
946,Profile,Nako,Yabuki Nako,야부키 나코,나코,2001-06-18,IZ*ONE,Japan,,0,0,Tokyo,,,F,,,
947,Profile,Hitomi,Honda Hitomi,혼다 히토미,히토미,2001-10-06,IZ*ONE,Japan,,0,0,Toghichi,,,F,,,
948,Profile,Yuri,Jo Yuri,조유리,유리,2001-10-22,IZ*ONE,South Korea,,0,0,Busan,,,F,,,
949,Profile,Yujin,Ahn Yujin,안유진,유진,2003-09-01,IVE,South Korea,,0,0,Cheongju,,IZ*ONE,F,,,
950,Profile,Wonyoung,Jang Wonyoung,장원영,원영,2004-08-31,IVE,South Korea,,0,0,Seoul,,IZ*ONE,F,,,
951,,Dongheon,Lee Dongheon,이동헌,동헌,1995-08-04,Verivery,South Korea,,0,0,,,,M,,,
952,,Hoyoung,Bae Hoyoung,배호영,호영,1998-08-10,Verivery,South Korea,,0,0,,,,M,,,
953,,Minchan,Hong Minchan,홍민찬,민찬,1998-09-16,Verivery,South Korea,,0,0,,,,M,,,
954,,Gyehyeon,Jo Gyehyeon,조계현,계현,1999-05-14,Verivery,South Korea,,0,0,,,,M,,,
955,,Yeonho,Ju Yeonho,주연호,연호,2000-05-31,Verivery,South Korea,,0,0,,,,M,,,
956,,Yongseung,Kim Yongseung,김용승,용승,2000-06-17,Verivery,South Korea,,0,0,,,,M,,,
957,,Kangmin,Yoo Kangmin,유강민,강민,2003-01-25,Verivery,South Korea,,0,0,,,,M,,,
958,Profile,Haeyoon,Park Haeyoon,박해윤,해윤,1996-01-10,Cherry Bullet,South Korea,,157,43,,,,F,,,
959,Profile,Yuju,Choi Yuju,최유주,유주,1997-03-05,Cherry Bullet,South Korea,,0,0,,,,F,,,
960,Profile,Ella,Kim Kyungjoo,김경주,엘라,1998-03-26,Pixy,South Korea,,0,0,,,Cherry Bullet,F,,,
961,Profile,Bora,Kim Bora,김보라,보라,1999-03-03,Cherry Bullet,South Korea,,0,0,,,,F,,,
962,Profile,Jiwon,Heo Jiwon,허지원,지원,2000-09-04,Cherry Bullet,South Korea,,0,0,,,,F,,,
963,Profile,Kokoro,Kato Kokoro,카토 코코로,코코로,2000-11-01,,Japan,,0,0,,,Cherry Bullet,F,,,
964,Profile,Remi,Katsuno Rise,카츠노 리세,레미,2001-04-26,Cherry Bullet,Japan,,0,0,,,,F,,,
965,Profile,Chaerin,Park Chaerin,박채린,채린,2002-03-13,Cherry Bullet,South Korea,,0,0,,,,F,,,
966,Profile,May,Hirokawa Mao,히로카와 마오,메이,2004-11-16,Cherry Bullet,Japan,,0,0,,,,F,,,
967,Profile,Lin Lin,Huang Ziting,황자정,린린,2003-07-05,,Taiwan,,0,0,,,Cherry Bullet,F,,,
968,,U-Know Yunho,Jung Yunho,정윤호,유노윤호,1986-02-06,TVXQ,South Korea,,0,0,Gwangju,,,M,,,
969,,Max Changmin,Shin Changmin,심창민,최강창민,1988-02-18,TVXQ,South Korea,,0,0,Seoul,,,M,,,
970,,Jaejoong,Kim Jaejoong,김재중,재중,1986-01-26,JYJ,South Korea,,0,0,Gongju,,TVXQ,M,,,
971,,Yoochun,Park Yoochun,박유천,유천,1986-07-04,JYJ,South Korea,,0,0,Seoul,,TVXQ,M,,,
972,,Xia Junsu,Kim Junsu,김준수,시아 준수,1986-12-15,JYJ,South Korea,,0,0,,,TVXQ,M,,,
973,,Euijin,Lee Euijin,이의진,의진,1990-02-15,Bigflo,South Korea,,0,0,Seoul,,,M,,,
974,,Sungmin,Oh Sungmin,오성민,성민,1990-12-31,Bigflo,South Korea,,0,0,,,,M,,,
975,,Lex,Jeon Hyungmin,전형민,렉스,1993-01-12,Bigflo,South Korea,,0,0,,,,M,,,
976,,St. Van,Lee Geumhyuk,이금혁,세인트 반,1991-12-22,VAV,South Korea,,182,70,,,,M,,,
977,,Baron,Choi Chunghyeop,최충협,바론,1992-04-19,VAV,South Korea,,180,60,,,,M,,,
978,,Ace,Jang Wooyoung,장우영,에이스,1992-08-28,VAV,South Korea,,177,63,,,,M,,,
979,,Ayno,Noh Yoonho,노윤호,에이노,1996-05-01,VAV,South Korea,,183,61,,,,M,,,
980,,Jacob,Zhang Peng,장펑,제이콥,1996-09-07,VAV,China,,184,63,,,,M,,,
981,,Lou,Kim Hosung,김호성,로우,1996-12-21,VAV,South Korea,,187,69,,,,M,,,
982,,Ziu,Park Heejun,박희준,지우,1997-06-16,VAV,South Korea,,185,70,,,,M,,,
983,,Hongjoong,Kim Hongjoong,김홍중,홍중,1998-11-07,ATEEZ,South Korea,,171,0,,,,M,,,
984,,Seonghwa,Park Seonghwa,박성화,성화,1998-04-03,ATEEZ,South Korea,,178,0,Jinju,,,M,,,
985,,Yunho,Jeong Yunho,정윤호,윤호,1999-03-23,ATEEZ,South Korea,,184,0,Gwangju,,,M,,,
986,,Yeosang,Kang Yeosang,강여상,여상,1999-06-15,ATEEZ,South Korea,,173,0,Incheon,,,M,,,
987,,San,Choi San,최산,산,1999-07-10,ATEEZ,South Korea,,173,0,,,,M,,,
988,,Mingi,Son Mingi,송민기,민기,1999-08-09,ATEEZ,South Korea,,183,0,,,,M,,,
989,,Wooyoung,Jung Wooyoung,정우영,우영,1999-11-26,ATEEZ,South Korea,,172,0,,,,M,,,
990,,Jongho,Choi Jongho,최종호,종호,2000-10-12,ATEEZ,South Korea,,176,0,,,,M,,,
991,,Narachan,Jung Hyunwoo,정현우,나라찬,1996-09-23,MONT,South Korea,,178,58,,,,M,,,
992,,Bitsaeon,Kim Sangyeon,김상연,빛새온,1995-06-04,MONT,South Korea,,181,60,,,,M,,,
993,,Roda,Shin Joongmin,신중민,로다,1998-09-19,MONT,South Korea,,179,60,,,,M,,,
994,,Yerim,Jeong Yerim,정예림,예림,1997-03-10,Purplebeck,South Korea,,165,44,,,,F,,,
995,,Yeowool,Ha Yeowool,하여울,여울,1998-04-11,Purplebeck,South Korea,,163,46,,,,F,,,
996,,Layeon,Lee Jimin,이지민,라연,1998-08-13,Purplebeck,South Korea,,170,51,,,,F,,,
997,,Mini,,,민이,2000-06-12,Purplebeck,South Korea,,168,47,,,,F,,,
998,,Seyeon,Park Seyeon,박세연,세연,2001-05-06,Purplebeck,South Korea,,167,46,,,,F,,,
999,Profile,Yeji,Hwang Yeji,황예지,예지,2000-05-26,ITZY,South Korea,,0,0,,,,F,,,
1000,Profile,Lia,Choi Jisu,최지수,리아,2000-07-21,ITZY,South Korea,,0,0,,,,F,,,
1001,Profile,Ryujin,Shin Ryujin,신류진,류진,2001-04-17,ITZY,South Korea,,0,0,,,,F,,,
1002,Profile,Chaeryeong,Lee Chaeryeong,이채령,채령,2001-06-05,ITZY,South Korea,,0,0,,,,F,,,
1003,Profile,Yuna,Shin Yuna,신유나,유나,2003-12-09,ITZY,South Korea,,0,0,,,,F,,,
1004,Profile,Soobin,Choi Soobin,최수빈,수빈,2000-12-05,TXT,South Korea,,184,65,,,,M,,,
1005,Profile,Yeonjun,Choi Yeonjun,최연준,연준,1999-09-13,TXT,South Korea,,183,63,,,,M,,,
1006,Profile,Beomgyu,Choi Beomgyu,최범규,범규,2001-03-13,TXT,South Korea,,0,0,,,,M,,,
1007,Profile,Taehyun,Kang Taehyun,강태현,태현,2002-02-05,TXT,South Korea,,0,0,,,,M,,,
1008,Profile,Hueningkai,Kai Kamal Huening,카이 카말 휴닝,휴닝카이,2002-08-14,TXT,USA,South Korea,0,0,,,,M,,,
1009,Profile,Yongha,Yoo Yongha,유용하,용하,1999-01-11,WEi,South Korea,,177,64,,,1the9,M,,,
1010,Profile,Taewoo,Kim Taewoo,김태우,태우,1999-04-23,1the9,South Korea,,172,62,,,,M,,,
1011,Profile,Seunghwan,Lee Seunghwan,이승환,승환,2000-05-20,1the9,South Korea,,178,64,,,,M,,,
1012,Profile,Yechan,Shin Yechan,신예찬,예찬,2001-05-14,OMEGA X,South Korea,,183,64,Seoul,,1the9,M,,,
1013,Profile,Junseo,Kim Junseo,김준서,준서,2001-11-20,WEi,South Korea,,177,64,Ulsan,,1the9,M,,,
1014,Profile,DY,Jeon Doyum,전도염,도염,2002-02-21,JUST B,South Korea,,175,55,Daejeon,,1the9,M,,,
1015,Profile,Jinsung,Jung Jinsung,정진성,진성,2002-03-30,1the9,South Korea,,176,58,Seoul,,,M,,,
1016,Profile,Taekhyeon,Jung Taekhyeon,정택현,택현,2003-07-28,1the9,South Korea,,178,66,Gunpo,,,M,,,
1017,Profile,Won,Park Sungwon,박성원,성원,2003-12-18,Ciipher,South Korea,,177,58,Seoul,,1the9,M,,,
1018,,Youi,Kim Jihyeo,유아이,유아이,2000-04-24,Dreamnote,South Korea,,163,45,,,,F,,,
1019,,Boni,Choi Euijeong,최의정,보니,1999-10-30,Dreamnote,South Korea,,160,45,,,,F,,,
1020,,Lara,Moon Shinae,문신애,라라,2000-08-09,Dreamnote,South Korea,,161,44,,,,F,,,
1021,,Miso,Jeon Jimin,전지민,미소,2000-10-25,Dreamnote,South Korea,,160,43,,,,F,,,
1022,,Sumin,Park Sumin,박수민,수민,2001-09-09,Dreamnote,South Korea,,166,46,,,,F,,,
1023,,Eunjo,Park Eunjo,박은조,은조,2002-03-07,Dreamnote,South Korea,,164,46,,,,F,,,
1024,,Habin,Yoo Habin,유하빈,하빈,2002-03-10,,South Korea,,165,48,,,Dreamnote,F,,,
1025,,Hanbyeol,Ahn Hanbyeol,안한별,한별,2003-10-13,,South Korea,,166,44,,,Dreamnote,F,,,
1026,,Gaeul,Park Gaeul,박가을,가을,1999-05-08,Favorite,South Korea,,164,48,Seoul,,,F,,,
1027,,Saebom,Kim Seyoung,김세영,새봄,1995-01-13,Favorite,South Korea,,0,0,Gwacheon,,,F,,,
1028,,Seoyeon,Kim Minju,김민주,서연,1995-11-26,Favorite,South Korea,,0,0,Gwacheon,,,F,,,
1029,,Sugyeong,Jo Sugyeong,조수경,수경,2000-01-12,Favorite,South Korea,,0,0,Haenam,,,F,,,
1030,,Jeonghee,Go Jeonghee,고정희,정희,2000-03-11,Favorite,South Korea,,0,0,Incheon,,,F,,,
1031,,Ahra,Go Ahra,고아라,아라,2001-02-21,Favorite,South Korea,,0,0,Yeosu,,,F,,,
1032,,Dohee,Yoon Dohee,윤도희,도희,1999-09-24,,South Korea,,0,0,,,NeonPunch,F,,,
1033,Profile,E:U,Park Jiwon,박지원,이유,1998-05-19,Everglow,South Korea,,0,0,,,,F,,,
1034,Profile,Sihyeon,Kim Sihyeon,김시현,시현,1999-08-05,Everglow,South Korea,,168,51,,,,F,,,
1035,Profile,Mia,Han Eunji,한은지,미아,2000-01-13,Everglow,South Korea,,0,0,,,,F,,,
1036,Profile,Onda,Jo Selim,조세림,온다,2000-05-18,Everglow,South Korea,,0,0,,,,F,,,
1037,Profile,Aisha,Heo Yoorim,허유림,아샤,2000-07-21,Everglow,South Korea,,0,0,,,,F,,,
1038,Profile,Yiren,Wang Yiren,왕이런,이런,2000-12-29,Everglow,China,,0,0,,,,F,,,
1039,,Rubin,Lee Haejoon,이해준,루빈,1995-08-16,1TEAM,South Korea,,0,0,,,,M,,,
1040,,BC,Jin Sungho,진성호,비시,1994-07-18,1TEAM,South Korea,,0,0,,,,M,,,
1041,,XEN,Lee Jinwoo,이진우,젠,1996-02-20,OMEGA X,South Korea,,0,0,,,1TEAM,M,,,
1042,,Jehyun,Moon Jehyun,문제현,제현,1999-04-20,OMEGA X,South Korea,,0,0,,,1TEAM,M,,,
1043,,Junghoon,Lee Junghoon,이정훈,정훈,2000-07-04,1TEAM,South Korea,,0,0,,,,M,,,
1044,,Seungwoo,Han Seungwoo,한승우,승우,1994-12-24,VICTON,South Korea,,0,0,,,X1,M,,,
1045,,Seungsik,Kang Seungsik,강승식,승식,1995-04-16,VICTON,South Korea,,0,0,,,,M,,,
1046,,Heo Chan,Heo Chan,허찬,허찬,1995-12-14,VICTON,South Korea,,0,0,,,,M,,,
1047,,Sejun,Lim Sejun,임세준,세준,1996-05-04,VICTON,South Korea,,0,0,,,,M,,,
1048,,Hanse,Do Hanse,도한세,한세,1997-09-25,VICTON,South Korea,,0,0,,,,M,,,
1049,,Byungchan,Choi Byungchan,최병찬,병찬,1997-11-12,VICTON,South Korea,,0,0,,,,M,,,
1050,,Subin,Jung Subin,정수빈,수빈,1999-04-05,VICTON,South Korea,,0,0,,,,M,,,
1051,,E.sol,Jeon Jaehyuk,전재혁,이솔,1992-09-17,14U,South Korea,,0,0,,,,M,,,
1052,,Luha,Lee Gyeonghun,이경훈,루하,1993-02-15,14U,South Korea,,0,0,,,,M,,,
1053,,Gohyeon,Go Hyeon,고현,고현,1994-10-01,14U,South Korea,,0,0,,,,M,,,
1054,,B.S,Lee Youngsoo,이영수,비에스,1995-04-14,14U,South Korea,,0,0,,,,M,,,
1055,,Loudi,Won Jihoon,원지훈,로우디,1996-04-13,14U,Indonesia,"South Korea, China",0,0,,,,M,,,
1056,,Eunjae,Kwak Eunjae,곽은재,은재,1996-05-02,14U,South Korea,,0,0,,,,M,,,
1057,,Woojoo,Kim Sangyoon,김상윤,우주,1996-09-18,14U,South Korea,,0,0,,,,M,,,
1058,,Dohyuk,Kim Dohyuk,김도혁,도혁,1998-01-16,14U,South Korea,,0,0,,,,M,,,
1059,,Hyunwoong,Kim Hyunwoong,김현웅,현웅,1998-02-08,14U,South Korea,,0,0,,,,M,,,
1060,,Sejin,Lee Sejin,이세진,세진,1999-07-22,14U,South Korea,,0,0,,,,M,,,
1061,,Youngwoong,Cho Youngwoon,조영웅,영웅,1999-05-01,14U,South Korea,,0,0,,,,M,,,
1062,,Rio,Son Gwanghyuk,손광혁,리오,1999-07-16,14U,South Korea,,0,0,,,,M,,,
1063,,Gyeongtae,Kwon Gyeongtae,권경태,경태,2000-07-23,14U,South Korea,,0,0,,,,M,,,
1064,,Gun,Kwak Gun,곽건,건,2001-09-29,14U,South Korea,,0,0,,,,M,,,
1065,,Seungjun,Ji Seungjun,지승준,승준,1998-09-15,Astin,South Korea,,0,0,,,,M,,,
1066,,Jingyu,Lee Jingyu,이진규,진규,1998-04-22,Astin,South Korea,,0,0,,,,M,,,
1067,,Hongil,Yoon Hongil,윤홍일,홍일,1999-01-11,Astin,South Korea,,0,0,,,,M,,,
1068,,Junghun,Jang Junghun,장정훈,정훈,1999-02-27,Astin,South Korea,,0,0,,,,M,,,
1069,,Yeram,Yang Yeram,양예람,예람,2000-03-31,Astin,South Korea,,0,0,,,,M,,,
1070,,Mir,Lee Yoonsang,이윤상,미르,2000-03-06,Astin,South Korea,,0,0,,,,M,,,
1071,,Hyeongseok,Chu Hyeongseok,추형석,형석,2000-09-13,Astin,South Korea,,0,0,,,,M,,,
1072,,Hyunsuk,Choi Hyunsuk,최현석,현석,1999-04-21,Treasure,South Korea,,0,0,Daegu,,,M,,,
1073,,Jihoon,Park Jihoon,박지훈,지훈,2000-03-14,Treasure,South Korea,,0,0,Busan,,,M,,,
1074,,Yoshinori,Kanemoto Yoshinori,카네모토 요시노리,요시노리,2000-05-15,Treasure,Japan,,0,0,Kobe,,,M,,,
1075,,Junkyu,Kim Junkyu,김준규,준규,2000-09-09,Treasure,South Korea,,0,0,,,,M,,,
1076,,Yoonbin,Ha Yoonbin,하윤빈,윤빈,2000-12-11,,South Korea,,0,0,,,,M,,,
1077,,Mashiho,Takata Mashiho,타카타 마시호,마시호,2001-03-25,Treasure,Japan,,0,0,,,,M,,,
1078,,Jaehyuk,Yoon Jaehyuk,윤재혁,재혁,2001-07-23,Treasure,South Korea,,0,0,,,,M,,,
1079,,Asahi,Hanada Asahi,하나다 아사히,아사히,2001-08-20,Treasure,Japan,,0,0,,,,M,,,
1080,,Yedam,Bang Yedam,방예담,예담,2002-05-07,Treasure,South Korea,,0,0,,,,M,,,
1081,,Doyoung,Kim Doyoung,김도영,도영,2003-12-04,Treasure,South Korea,,0,0,,,,M,,,
1082,,Haruto,Watanabe Haruto,와타나베 하루토,하루토,2004-04-05,Treasure,Japan,,0,0,,,,M,,,
1083,,Jeongwoo,Park Jeongwoo,박정우,정우,2004-09-28,Treasure,South Korea,,0,0,,,,M,,,
1084,,Hyunjun,Lee Hyunjun,이현준,현준,1999-12-21,IZ,South Korea,,0,0,,,,M,,,
1085,,Jihoo,Lim Soojung,임수정,지후,1998-08-05,IZ,South Korea,,0,0,,,,M,,,
1086,,Woosu,Kim Minseok,김민석,우수,1999-11-23,IZ,South Korea,,0,0,,,,M,,,
1087,,Junyoung,Lee Junyoung,이준영,준영,2000-09-23,IZ,South Korea,,0,0,,,,M,,,
1088,,Minjae,Jo Minjae,조민재,민재,1994-08-08,Spectrum,South Korea,,0,0,,,,M,,,
1089,,Dongkyu,Moon Dongkyu,문동규,동규,1992-11-16,Spectrum,South Korea,,0,0,,,,M,,,
1090,,Jaehan,Kim Jaehan,김재한,재한,1995-07-01,OMEGA X,South Korea,,0,0,,,Spectrum,M,,,
1091,,Hwarang,Park Jonghan,박종찬,종찬,1995-12-05,Spectrum,South Korea,,0,0,,,,M,,,
1092,,Villain,Lee Seunghyun,이승현,빌런,1998-07-17,Spectrum,South Korea,,0,0,,,,M,,,
1093,,Eunjun,Choi Eunjun,최은준,은준,1999-08-06,Spectrum,South Korea,,0,0,,,,M,,,
1094,,Hyunji,Kim Hyunji,김현지,현지,1992-06-30,Hashtag,South Korea,,165,0,,,,F,,,
1095,,Sua,Yang Sua,양수아,수아,1995-03-24,Hashtag,South Korea,,169,0,Gwangju,,,F,,,
1096,,Dajeong,Kim Dajeong,김다정,다정,1995-08-08,Hashtag,South Korea,,170,0,Gwangju,,,F,,,
1097,,Seungmin,Lee Seungmin,이승민,승민,1996-02-03,Hashtag,South Korea,,162,0,,,,F,,,
1098,,Subin,Oh Subin,오수빈,수빈,1998-09-30,Hashtag,South Korea,,172,0,,,,F,,,
1099,,Sojin,Hong Sojin,홍소진,소진,1999-09-24,Hashtag,South Korea,,163,0,,,,F,,,
1100,,Aeji,Kwon Aeji,권애지,애지,1999-10-25,Hashtag,South Korea,,163,0,Daegu,,,F,,,
1101,,Yiyeon,Jung Dasol,정다솔,이연,1995-05-28,BVNDIT,South Korea,,0,0,,,,F,,,
1102,,Songhee,Yoon Songhee,윤송희,송희,1998-11-08,BVNDIT,South Korea,,0,0,,,,F,,,
1103,,Jungwoo,Uhm Jungwoo,엄정우,정우,1999-04-02,BVNDIT,South Korea,,0,0,,,,F,,,
1104,,Simyeong,Lee Simyeong,이시명,시명,1999-05-27,BVNDIT,South Korea,,0,0,,,,F,,,
1105,,Seungeun,Shim Seungeun,심승은,승은,2000-12-27,BVNDIT,South Korea,,0,0,,,,F,,,
1106,,Laon,Shin Kyuhyun,신규현,라온,1995-12-19,ENOi,South Korea,,177,60,,,,M,,,
1107,,Dojin,Jeon Yongtae,전용태,도진,1997-03-07,ENOi,South Korea,,181,61,,,,M,,,
1108,,Hamin,Jo Hamin,조하민,하민,1997-10-24,ENOi,South Korea,,183,65,,,,M,,,
1109,,Avin,Park Donghyun,박동혁,어빈,1999-12-18,ENOi,South Korea,,178,61,,,,M,,,
1110,,Kevin,Park Jinwoo,박진우,케빈,2000-01-12,OMEGA X,South Korea,,167,51,,,ENOi,M,,,
1111,,Junghoon,Han Jeonghoon,한정훈,정훈,2000-02-14,OMEGA X,South Korea,,177,61,,,ENOi,M,,,
1112,,Hyuk,Yang Hyuk,양혁,혁,2000-03-15,OMEGA X,South Korea,,183,67,,,ENOi,M,,,
1113,,Ji Hansol,Ji Hansol,지한솔,지한솔,1994-11-21,Newkidd,South Korea,,182,63,Busan,,UNB,M,,jisol_11,
1114,,Choi Jiann,Choi Jaewoo,최재우,최지안,1997-09-30,Newkidd,South Korea,,175,0,,,,M,,,
